"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Santa Cruz,25,272185,272185.0,Population,2019,271,90.3,Deaths,2018-2020,100000,33.2,Crude Death Rate,30.2,Age-Adjusted Death Rate,26.6,33.8,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Siskiyou,26,44000,44000.0,Population,2019,80,26.7,Deaths,2018-2020,100000,60.6,Crude Death Rate,30.8,Age-Adjusted Death Rate,24.4,38.3,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Marin,27,260969,260969.0,Population,2019,459,153.0,Deaths,2018-2020,100000,58.6,Crude Death Rate,32.5,Age-Adjusted Death Rate,29.6,35.5,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Alameda,28,1668965,1668965.0,Population,2019,1892,630.7,Deaths,2018-2020,100000,37.8,Crude Death Rate,34.6,Age-Adjusted Death Rate,33.0,36.1,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,El Dorado,29,188818,188818.0,Population,2019,279,93.0,Deaths,2018-2020,100000,49.3,Crude Death Rate,34.9,Age-Adjusted Death Rate,30.7,39.0,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Sonoma,30,495058,495058.0,Population,2019,810,270.0,Deaths,2018-2020,100000,54.5,Crude Death Rate,36.6,Age-Adjusted Death Rate,34.1,39.1,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Riverside,31,2428464,2428464.0,Population,2019,3278,1092.7,Deaths,2018-2020,100000,45.0,Crude Death Rate,37.1,Age-Adjusted Death Rate,35.8,38.4,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Madera,32,157686,157686.0,Population,2019,194,64.7,Deaths,2018-2020,100000,41.0,Crude Death Rate,37.1,Age-Adjusted Death Rate,31.9,42.4,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Glenn,33,29072,29072.0,Population,2019,39,13.0,Deaths,2018-2020,100000,44.7,Crude Death Rate,37.3,Age-Adjusted Death Rate,26.5,51.0,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,CALIFORNIA,,39761195,39761195.0,Population,2019,52259,17419.7,Deaths,2018-2020,100000,43.8,Crude Death Rate,37.7,Age-Adjusted Death Rate,37.3,38.0,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Los Angeles,34,10210966,10210966.0,Population,2019,13537,4512.3,Deaths,2018-2020,100000,44.2,Crude Death Rate,37.9,Age-Adjusted Death Rate,37.3,38.6,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Tehama,35,65163,65163.0,Population,2019,108,36.0,Deaths,2018-2020,100000,55.2,Crude Death Rate,38.6,Age-Adjusted Death Rate,31.3,45.8,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Amador,36,37724,37724.0,Population,2019,87,29.0,Deaths,2018-2020,100000,76.9,Crude Death Rate,38.6,Age-Adjusted Death Rate,30.9,47.6,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,San Diego,37,3346937,3346937.0,Population,2019,4549,1516.3,Deaths,2018-2020,100000,45.3,Crude Death Rate,38.7,Age-Adjusted Death Rate,37.6,39.9,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Orange,38,3195197,3195197.0,Population,2019,4632,1544.0,Deaths,2018-2020,100000,48.3,Crude Death Rate,39.2,Age-Adjusted Death Rate,38.1,40.4,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,San Joaquin,39,767935,767935.0,Population,2019,820,273.3,Deaths,2018-2020,100000,35.6,Crude Death Rate,40.2,Age-Adjusted Death Rate,37.5,43.0,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Colusa,40,22045,22045.0,Population,2019,31,10.3,Deaths,2018-2020,100000,46.9,Crude Death Rate,40.6,Age-Adjusted Death Rate,27.6,57.6,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Santa Barbara,41,452066,452066.0,Population,2019,733,244.3,Deaths,2018-2020,100000,54.0,Crude Death Rate,40.7,Age-Adjusted Death Rate,37.7,43.7,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Sutter,42,102808,102808.0,Population,2019,147,49.0,Deaths,2018-2020,100000,47.7,Crude Death Rate,40.7,Age-Adjusted Death Rate,34.1,47.3,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Solano,43,439990,439990.0,Population,2019,644,214.7,Deaths,2018-2020,100000,48.8,Crude Death Rate,41.3,Age-Adjusted Death Rate,38.1,44.4,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Placer,44,394626,394626.0,Population,2019,818,272.7,Deaths,2018-2020,100000,69.1,Crude Death Rate,42.0,Age-Adjusted Death Rate,39.1,44.9,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Contra Costa,45,1147269,1147269.0,Population,2019,1787,595.7,Deaths,2018-2020,100000,51.9,Crude Death Rate,42.4,Age-Adjusted Death Rate,40.4,44.3,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,San Bernardino,46,2176150,2176150.0,Population,2019,2256,752.0,Deaths,2018-2020,100000,34.6,Crude Death Rate,42.5,Age-Adjusted Death Rate,40.8,44.3,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Ventura,47,844213,844213.0,Population,2019,1340,446.7,Deaths,2018-2020,100000,52.9,Crude Death Rate,43.7,Age-Adjusted Death Rate,41.4,46.1,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Fresno,48,1018437,1018437.0,Population,2019,1306,435.3,Deaths,2018-2020,100000,42.7,Crude Death Rate,45.3,Age-Adjusted Death Rate,42.8,47.7,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Napa,49,139874,139874.0,Population,2019,263,87.7,Deaths,2018-2020,100000,62.7,Crude Death Rate,45.9,Age-Adjusted Death Rate,40.4,51.5,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Yuba,50,78061,78061.0,Population,2019,91,30.3,Deaths,2018-2020,100000,38.9,Crude Death Rate,47.2,Age-Adjusted Death Rate,38.0,58.1,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Yolo,51,220723,220723.0,Population,2019,318,106.0,Deaths,2018-2020,100000,48.0,Crude Death Rate,50.4,Age-Adjusted Death Rate,44.9,56.0,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Sacramento,52,1548760,1548760.0,Population,2019,2487,829.0,Deaths,2018-2020,100000,53.5,Crude Death Rate,51.4,Age-Adjusted Death Rate,49.4,53.5,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Alpine,53,1123,1123.0,Population,2019,2,0.7,Deaths,2018-2020,100000,59.4,Crude Death Rate,51.7,Age-Adjusted Death Rate,6.3,186.7,2020,,,,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Tulare,54,477731,477731.0,Population,2019,642,214.0,Deaths,2018-2020,100000,44.8,Crude Death Rate,52.6,Age-Adjusted Death Rate,48.5,56.7,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Kern,55,909697,909697.0,Population,2019,1111,370.3,Deaths,2018-2020,100000,40.7,Crude Death Rate,53.1,Age-Adjusted Death Rate,50.0,56.2,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Butte,56,214532,214532.0,Population,2019,493,164.3,Deaths,2018-2020,100000,76.6,Crude Death Rate,53.6,Age-Adjusted Death Rate,48.9,58.4,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Stanislaus,57,554212,554212.0,Population,2019,874,291.3,Deaths,2018-2020,100000,52.6,Crude Death Rate,55.0,Age-Adjusted Death Rate,51.3,58.6,2020,,,,,,,
2022,8,Deaths Due to Alzheimer's Disease,Total Population,Total Population,Shasta,58,177620,177620.0,Population,2019,460,153.3,Deaths,2018-2020,100000,86.3,Crude Death Rate,59.0,Age-Adjusted Death Rate,53.6,64.4,2020,,,,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Marin,1,260969,260969.0,Population,2019,621,207.0,Deaths,2018-2020,100000,79.3,Crude Death Rate,44.7,Age-Adjusted Death Rate,41.1,48.3,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Santa Clara,2,1960932,1960932.0,Population,2019,3390,1130.0,Deaths,2018-2020,100000,57.6,Crude Death Rate,47.7,Age-Adjusted Death Rate,46.1,49.3,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Monterey,3,443397,443397.0,Population,2019,710,236.7,Deaths,2018-2020,100000,53.4,Crude Death Rate,47.7,Age-Adjusted Death Rate,44.1,51.3,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,San Mateo,4,776002,776002.0,Population,2019,1636,545.3,Deaths,2018-2020,100000,70.3,Crude Death Rate,50.0,Age-Adjusted Death Rate,47.5,52.4,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Contra Costa,5,1147269,1147269.0,Population,2019,2224,741.3,Deaths,2018-2020,100000,64.6,Crude Death Rate,51.1,Age-Adjusted Death Rate,48.9,53.2,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Santa Cruz,6,272185,272185.0,Population,2019,510,170.0,Deaths,2018-2020,100000,62.5,Crude Death Rate,53.0,Age-Adjusted Death Rate,48.3,57.7,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,San Francisco,7,897114,897114.0,Population,2019,2038,679.3,Deaths,2018-2020,100000,75.7,Crude Death Rate,53.6,Age-Adjusted Death Rate,51.2,56.0,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Alameda,8,1668965,1668965.0,Population,2019,3191,1063.7,Deaths,2018-2020,100000,63.7,Crude Death Rate,56.3,Age-Adjusted Death Rate,54.3,58.3,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Solano,9,439990,439990.0,Population,2019,929,309.7,Deaths,2018-2020,100000,70.4,Crude Death Rate,56.9,Age-Adjusted Death Rate,53.2,60.6,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,San Benito,10,62051,62051.0,Population,2019,108,36.0,Deaths,2018-2020,100000,58.0,Crude Death Rate,57.5,Age-Adjusted Death Rate,46.5,68.6,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,San Luis Obispo,11,277276,277276.0,Population,2019,745,248.3,Deaths,2018-2020,100000,89.6,Crude Death Rate,57.8,Age-Adjusted Death Rate,53.5,62.1,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Sonoma,12,495058,495058.0,Population,2019,1409,469.7,Deaths,2018-2020,100000,94.9,Crude Death Rate,63.0,Age-Adjusted Death Rate,59.7,66.4,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Placer,13,394626,394626.0,Population,2019,1214,404.7,Deaths,2018-2020,100000,102.5,Crude Death Rate,64.4,Age-Adjusted Death Rate,60.7,68.1,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,San Diego,14,3346937,3346937.0,Population,2019,7715,2571.7,Deaths,2018-2020,100000,76.8,Crude Death Rate,65.4,Age-Adjusted Death Rate,63.9,66.9,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Glenn,15,29072,29072.0,Population,2019,72,24.0,Deaths,2018-2020,100000,82.6,Crude Death Rate,65.9,Age-Adjusted Death Rate,51.5,83.2,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Santa Barbara,16,452066,452066.0,Population,2019,1128,376.0,Deaths,2018-2020,100000,83.2,Crude Death Rate,66.2,Age-Adjusted Death Rate,62.3,70.1,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Sierra,17,3127,3127.0,Population,2019,15,5.0,Deaths,2018-2020,100000,159.9,Crude Death Rate,67.9,Age-Adjusted Death Rate,38.0,112.0,2020,HDS-2,103.4,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Yolo,18,220723,220723.0,Population,2019,449,149.7,Deaths,2018-2020,100000,67.8,Crude Death Rate,68.3,Age-Adjusted Death Rate,61.9,74.7,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Calaveras,19,44403,44403.0,Population,2019,185,61.7,Deaths,2018-2020,100000,138.9,Crude Death Rate,68.7,Age-Adjusted Death Rate,58.4,79.0,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Nevada,20,97808,97808.0,Population,2019,395,131.7,Deaths,2018-2020,100000,134.6,Crude Death Rate,69.4,Age-Adjusted Death Rate,62.2,76.6,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Imperial,21,188962,188962.0,Population,2019,430,143.3,Deaths,2018-2020,100000,75.9,Crude Death Rate,70.3,Age-Adjusted Death Rate,63.6,77.1,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Orange,22,3195197,3195197.0,Population,2019,8549,2849.7,Deaths,2018-2020,100000,89.2,Crude Death Rate,72.6,Age-Adjusted Death Rate,71.0,74.1,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Inyo,23,18463,18463.0,Population,2019,73,24.3,Deaths,2018-2020,100000,131.8,Crude Death Rate,74.5,Age-Adjusted Death Rate,58.1,94.2,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Mono,24,13585,13585.0,Population,2019,18,6.0,Deaths,2018-2020,100000,44.2,Crude Death Rate,74.9,Age-Adjusted Death Rate,35.9,137.8,2020,HDS-2,103.4,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Trinity,25,13374,13374.0,Population,2019,58,19.3,Deaths,2018-2020,100000,144.6,Crude Death Rate,75.4,Age-Adjusted Death Rate,54.8,101.2,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Modoc,26,9458,9458.0,Population,2019,39,13.0,Deaths,2018-2020,100000,137.4,Crude Death Rate,76.0,Age-Adjusted Death Rate,52.6,106.2,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Siskiyou,27,44000,44000.0,Population,2019,184,61.3,Deaths,2018-2020,100000,139.4,Crude Death Rate,76.4,Age-Adjusted Death Rate,64.7,88.2,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Del Norte,28,27207,27207.0,Population,2019,83,27.7,Deaths,2018-2020,100000,101.7,Crude Death Rate,77.0,Age-Adjusted Death Rate,60.8,96.2,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Madera,29,157686,157686.0,Population,2019,410,136.7,Deaths,2018-2020,100000,86.7,Crude Death Rate,78.3,Age-Adjusted Death Rate,70.7,85.9,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Ventura,30,844213,844213.0,Population,2019,2507,835.7,Deaths,2018-2020,100000,99.0,Crude Death Rate,80.6,Age-Adjusted Death Rate,77.4,83.8,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,CALIFORNIA,,39761195,39761195.0,Population,2019,113376,37792.0,Deaths,2018-2020,100000,95.0,Crude Death Rate,80.7,Age-Adjusted Death Rate,80.2,81.2,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,El Dorado,31,188818,188818.0,Population,2019,694,231.3,Deaths,2018-2020,100000,122.5,Crude Death Rate,81.6,Age-Adjusted Death Rate,75.3,87.8,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Napa,32,139874,139874.0,Population,2019,486,162.0,Deaths,2018-2020,100000,115.8,Crude Death Rate,82.6,Age-Adjusted Death Rate,75.2,90.1,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Colusa,33,22045,22045.0,Population,2019,64,21.3,Deaths,2018-2020,100000,96.8,Crude Death Rate,84.6,Age-Adjusted Death Rate,64.9,108.5,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,San Joaquin,34,767935,767935.0,Population,2019,1931,643.7,Deaths,2018-2020,100000,83.8,Crude Death Rate,85.8,Age-Adjusted Death Rate,81.9,89.7,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Sacramento,35,1548760,1548760.0,Population,2019,4433,1477.7,Deaths,2018-2020,100000,95.4,Crude Death Rate,87.4,Age-Adjusted Death Rate,84.8,90.1,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Sutter,36,102808,102808.0,Population,2019,324,108.0,Deaths,2018-2020,100000,105.1,Crude Death Rate,89.3,Age-Adjusted Death Rate,79.5,99.1,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Mendocino,37,88125,88125.0,Population,2019,345,115.0,Deaths,2018-2020,100000,130.5,Crude Death Rate,90.4,Age-Adjusted Death Rate,80.6,100.2,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Lassen,38,28972,28972.0,Population,2019,102,34.0,Deaths,2018-2020,100000,117.4,Crude Death Rate,91.3,Age-Adjusted Death Rate,73.2,109.4,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Butte,39,214532,214532.0,Population,2019,804,268.0,Deaths,2018-2020,100000,124.9,Crude Death Rate,91.5,Age-Adjusted Death Rate,85.0,98.0,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Tuolumne,40,52557,52557.0,Population,2019,264,88.0,Deaths,2018-2020,100000,167.4,Crude Death Rate,93.1,Age-Adjusted Death Rate,81.0,105.1,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Merced,41,281592,281592.0,Population,2019,717,239.0,Deaths,2018-2020,100000,84.9,Crude Death Rate,95.9,Age-Adjusted Death Rate,88.8,103.0,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Los Angeles,42,10210966,10210966.0,Population,2019,34651,11550.3,Deaths,2018-2020,100000,113.1,Crude Death Rate,96.6,Age-Adjusted Death Rate,95.6,97.6,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Plumas,43,18450,18450.0,Population,2019,110,36.7,Deaths,2018-2020,100000,198.7,Crude Death Rate,97.5,Age-Adjusted Death Rate,78.0,117.1,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Mariposa,44,17842,17842.0,Population,2019,108,36.0,Deaths,2018-2020,100000,201.8,Crude Death Rate,98.0,Age-Adjusted Death Rate,77.9,118.2,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Humboldt,45,133820,133820.0,Population,2019,520,173.3,Deaths,2018-2020,100000,129.5,Crude Death Rate,100.1,Age-Adjusted Death Rate,91.2,108.9,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Riverside,46,2428464,2428464.0,Population,2019,9002,3000.7,Deaths,2018-2020,100000,123.6,Crude Death Rate,102.6,Age-Adjusted Death Rate,100.5,104.7,2020,HDS-2,103.4,Y,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,San Bernardino,47,2176150,2176150.0,Population,2019,6032,2010.7,Deaths,2018-2020,100000,92.4,Crude Death Rate,103.7,Age-Adjusted Death Rate,101.0,106.3,2020,HDS-2,103.4,N,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Tulare,48,477731,477731.0,Population,2019,1357,452.3,Deaths,2018-2020,100000,94.7,Crude Death Rate,104.8,Age-Adjusted Death Rate,99.2,110.4,2020,HDS-2,103.4,N,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Amador,49,37724,37724.0,Population,2019,222,74.0,Deaths,2018-2020,100000,196.2,Crude Death Rate,105.9,Age-Adjusted Death Rate,91.1,120.6,2020,HDS-2,103.4,N,,,,
2022,9,Deaths Due to Coronary Heart Disease,Total Population,Total Population,Kings,50,153522,153522.0,Population,2019,406,135.3,Deaths,2018-2020,100000,88.2,Crude Death Rate,107.8,Age-Adjusted Death Rate,97.2,118.4,2020,HDS-2,103.4,N,,,,
